시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
대전광역시 유성구 노은동,일반,5**,노은동로75번길,준주거,제1종근린생활,12m미만,1448.84,405.30,200000,,201911,21, ,2003
대전광역시 유성구 노은동,집합,5**,왕가봉로,일반상업,제1종근린생활,25m미만,70.13, ,9000,,201912,11, ,2004
대전광역시 유성구 노은동,집합,5**,왕가봉로,일반상업,제1종근린생활,25m미만,70.13, ,8000,,201912,11, ,2004
대전광역시 유성구 노은동,집합,5**,왕가봉로,일반상업,판매,25m미만,50.63, ,7000,1,201912,14, ,2004
대전광역시 유성구 노은동,집합,5**,노은로,일반상업,제2종근린생활,25m미만,40.1, ,18000,1,202002,7, ,2005
대전광역시 유성구 대정동,집합,1**,대정로28번길,자연녹지,제2종근린생활,8m미만,38.76, ,13300,1,201906,4, ,2004
대전광역시 유성구 대정동,일반,3**,대정로28번안길,준주거,제2종근린생활,25m미만,275.1,632.10,110000,,201906,18, ,2012
대전광역시 유성구 대정동,집합,2**,한우물로,자연녹지,제1종근린생활,12m미만,22.8, ,7500,1,201909,25, ,2003
대전광역시 유성구 대정동,집합,6*,한우물로,자연녹지,제1종근린생활,8m미만,55.56, ,5900,,202001,13, ,2002
대전광역시 유성구 덕명동,일반,2**,수통골로,자연녹지,제2종근린생활,8m미만,399.98,641.00,175000,,201907,16, ,2012
대전광역시 유성구 덕명동,일반,5**,학하서로121번길,준주거,제2종근린생활,12m미만,720.31,255.80,160000,,201911,13, ,2012
대전광역시 유성구 덕명동,일반,5**,동서대로179번길,준주거,제2종근린생활,25m이상,799.22,307.50,239500,,202002,12, ,2020
대전광역시 유성구 덕명동,일반,5**,덕명로,제2종일반주거,제1종근린생활,25m미만,297.14,497.50,98000,,202002,18, ,2014
대전광역시 유성구 덕명동,일반,5**,동서대로179번길,준주거,제2종근린생활,12m미만,773.25,310.00,165000,,202002,21, ,2017
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,업무,25m이상,25.5, ,5400,,201905,3, ,1992
대전광역시 유성구 도룡동,일반,3**,대덕대로,제1종전용주거,제1종근린생활,25m미만,452.22,307.80,105000,,201905,10, ,2010
대전광역시 유성구 도룡동,집합,*,엑스포로123번길,일반상업,제2종근린생활,25m이상,54.68, ,80409,,201905,15, ,2014
대전광역시 유성구 도룡동,집합,*,엑스포로123번길,일반상업,판매,25m이상,36.33, ,9500,3,201907,26, ,2008
대전광역시 유성구 도룡동,집합,*,엑스포로123번길,일반상업,판매,25m이상,34.52, ,9200,3,201907,27, ,2008
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제2종근린생활,25m이상,23.8, ,3900,,201908,14, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제2종근린생활,25m이상,23.8, ,3900,,201908,14, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제2종근린생활,25m이상,23.8, ,3900,,201908,14, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,판매,25m이상,30, ,8600,,201909,27, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,판매,25m이상,30, ,10500,,201912,2, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,판매,25m이상,25.2, ,3700,,201912,7, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,판매,25m이상,25.2, ,3700,,201912,7, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제1종근린생활,25m이상,26.25, ,6900,,201912,9, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제2종근린생활,25m이상,25.5, ,6650,2,201912,17, ,1992
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,제2종근린생활,25m미만,72.36, ,49300,,201912,27, ,2019
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제2종근린생활,25m이상,12.83, ,2250,,202001,6, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,제1종근린생활,25m이상,137.74, ,46010,4,202001,15, ,2015
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,업무,25m미만,44.28, ,28400,2,202002,10, ,2019
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,업무,25m미만,44.28, ,29600,2,202002,10, ,2019
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,업무,25m미만,44.28, ,29600,2,202002,10, ,2019
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,업무,25m미만,44.28, ,28400,2,202002,10, ,2019
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,업무,25m미만,44.28, ,29600,2,202002,10, ,2019
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,업무,25m이상,24.48, ,6400,,202002,22, ,1992
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,업무,25m이상,18.75, ,4500,,202003,13, ,1992
대전광역시 유성구 도룡동,집합,*,엑스포로123번길,일반상업,제1종근린생활,25m이상,53.55, ,56410,1,202003,20, ,2019
대전광역시 유성구 도룡동,집합,3**,대덕대로,근린상업,기타,25m이상,24.48, ,6200,,202003,23, ,1992
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,제2종근린생활,25m미만,57.41, ,80200,,202003,27, ,2019
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,제2종근린생활,25m미만,51.62, ,78500,,202003,27, ,2019
대전광역시 유성구 도룡동,집합,*,엑스포로151번길,일반상업,제2종근린생활,25m미만,49.95, ,76000,,202003,27, ,2019
대전광역시 유성구 문지동,집합,6**,-,제3종일반주거,제2종근린생활,25m미만,27.45, ,43100,1,201911,15, ,2017
대전광역시 유성구 반석동,집합,6**,반석동로,일반상업,제2종근린생활,25m미만,44.79, ,45000,1,201905,28, ,2005
대전광역시 유성구 반석동,집합,6**,반석동로,준주거,제2종근린생활,25m미만,29.64, ,34850,1,201905,28, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제1종근린생활,25m미만,157.68, ,24500,5,201906,26, ,2006
대전광역시 유성구 반석동,집합,6**,반석동로,준주거,제2종근린생활,25m미만,39.66, ,32000,1,201907,18, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제1종근린생활,25m미만,35.67, ,50000,,201907,20, ,2006
대전광역시 유성구 반석동,집합,6**,북유성대로,일반상업,제1종근린생활,25m이상,169.2, ,34250,5,201909,2, ,2006
대전광역시 유성구 반석동,집합,6**,반석동로40번길,준주거,제2종근린생활,25m미만,170.63, ,44873,2,201910,1, ,2006
대전광역시 유성구 반석동,집합,6**,반석동로40번길,준주거,제2종근린생활,25m미만,70.08, ,10127,2,201910,1, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제2종근린생활,25m미만,41, ,14000,2,201910,7, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제1종근린생활,25m미만,134.4, ,26500,5,201911,1, ,2007
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,기타,25m미만,281.21, ,61500,3,201912,9, ,2006
대전광역시 유성구 반석동,집합,6**,북유성대로,일반상업,제1종근린생활,25m이상,91.16, ,17500,5,202001,8, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,업무,25m미만,106.08, ,37100,2,202001,17, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,업무,25m미만,97.42, ,36500,2,202001,17, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,업무,25m미만,43.32, ,52400,1,202001,17, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,준주거,제1종근린생활,25m미만,54.65, ,31000,1,202001,31, ,2005
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제1종근린생활,25m미만,134.4, ,32000,6,202002,5, ,2007
대전광역시 유성구 반석동,일반,6**,반석동로40번길,준주거,제2종근린생활,12m미만,240.66,401.50,152000,,202002,18, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제1종근린생활,25m미만,46.74, ,80000,1,202002,28, ,2006
대전광역시 유성구 반석동,집합,6**,반석로,일반상업,제1종근린생활,25m미만,72, ,15000,3,202003,17, ,2007
대전광역시 유성구 방동,일반,1**,성북로,자연녹지,제2종근린생활,12m미만,157.56,165.00,27000,,201908,1, ,1999
대전광역시 유성구 복용동,집합,1**,유성대로,준공업,제2종근린생활,25m이상,89.27, ,15000,3,201906,14, ,2004
대전광역시 유성구 복용동,집합,2**,유성대로,준공업,제1종근린생활,8m미만,70, ,16000,,201907,24, ,2004
대전광역시 유성구 복용동,집합,2**,복용동로,준공업,제2종근린생활,12m미만,50, ,64860,20,202001,6, ,2019
대전광역시 유성구 봉명동,일반,4**,온천서로,일반상업,제1종근린생활,25m이상,1145.12,224.50,207500,,201905,7, ,2003
대전광역시 유성구 봉명동,집합,1***,계룡로,일반상업,교육연구,25m이상,107.06, ,18725,5,201905,14, ,2016
대전광역시 유성구 봉명동,집합,1***,계룡로,일반상업,교육연구,25m이상,113.12, ,24610,5,201905,17, ,2016
대전광역시 유성구 봉명동,집합,1***,계룡로,일반상업,제2종근린생활,25m이상,107.06, ,34347,2,201905,22, ,2016
대전광역시 유성구 봉명동,일반,5**,계룡로105번길,일반상업,숙박,12m미만,995.74,210.80,130000,,201905,24, ,2009
대전광역시 유성구 봉명동,집합,5**,계룡로,일반상업,숙박,25m이상,26.53, ,18083,9,201905,27, ,2019
대전광역시 유성구 봉명동,집합,5**,계룡로105번길,일반상업,제1종근린생활,12m미만,44.41, ,42800,1,201905,31, ,2015
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,48.44, ,63000,1,201906,1, ,2010
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,51.12, ,15000,1,201906,19, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,51.12, ,15000,1,201906,19, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,43.44, ,13500,1,201906,19, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,77.91, ,22500,1,201906,19, ,2012
대전광역시 유성구 봉명동,일반,5**,계룡로87번길,일반상업,제2종근린생활,25m이상,904.2,1499.50,1180000,,201907,9, ,1982
대전광역시 유성구 봉명동,일반,6**,문화원로146번길,일반상업,제2종근린생활,12m미만,200.2,462.30,181798,,201907,13, ,2008
대전광역시 유성구 봉명동,집합,6**,대학로,일반상업,제2종근린생활,25m이상,39.78, ,43612,1,201907,24, ,2019
대전광역시 유성구 봉명동,집합,6**,대학로,일반상업,제2종근린생활,25m이상,107.33, ,52854,2,201907,28, ,2019
대전광역시 유성구 봉명동,일반,5**,계룡로141번길,일반상업,제2종근린생활,25m이상,499.68,327.10,220000,,201907,31, ,2003
대전광역시 유성구 봉명동,집합,6**,대학로,일반상업,제2종근린생활,25m이상,31.37, ,40500,1,201908,1, ,2019
대전광역시 유성구 봉명동,집합,5**,계룡로141번길,일반상업,업무,12m미만,68.8, ,6300,5,201908,16, ,2004
대전광역시 유성구 봉명동,집합,5**,계룡로141번길,일반상업,제1종근린생활,12m미만,50.34, ,4600,5,201908,16, ,2004
대전광역시 유성구 봉명동,집합,5**,계룡로141번길,일반상업,업무,12m미만,77, ,7000,5,201908,16, ,2004
대전광역시 유성구 봉명동,집합,5**,계룡로141번길,일반상업,제1종근린생활,12m미만,180.32, ,16500,5,201908,16, ,2004
대전광역시 유성구 봉명동,집합,5**,계룡로141번길,일반상업,업무,12m미만,62.02, ,5600,5,201908,16, ,2004
대전광역시 유성구 봉명동,일반,5**,도안대로577번길,제2종일반주거,제2종근린생활,12m미만,5.84,31.75,7682,,201908,19, ,2011
대전광역시 유성구 봉명동,일반,5**,도안대로577번길,제2종일반주거,제2종근린생활,12m미만,93.52,507.95,113882,,201908,19, ,2011
대전광역시 유성구 봉명동,일반,5**,유성대로680번길,제2종일반주거,제2종근린생활,12m미만,218.38,206.80,48800,,201908,26, ,1987
대전광역시 유성구 봉명동,집합,6**,온천북로33번길,일반상업,제2종근린생활,12m미만,68, ,82915,1,201909,6, ,2019
대전광역시 유성구 봉명동,집합,6**,문화원로146번길,일반상업,제2종근린생활,25m이상,77.52, ,15000,2,201909,17, ,2004
대전광역시 유성구 봉명동,집합,1***,계룡로,일반상업,제1종근린생활,25m이상,75.12, ,26000,3,201909,21, ,2016
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,571.97, ,102750,2,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제2종근린생활,25m미만,101.28, ,16560,,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,교육연구,25m미만,105.78, ,17300,,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,교육연구,25m미만,202.91, ,33180,8,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,교육연구,25m미만,411.86, ,67350,7,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,474.33, ,78140,6,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제2종근린생활,25m미만,391.52, ,65320,10,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,476.22, ,78450,5,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,568.19, ,102020,4,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제2종근린생활,25m미만,98.86, ,16170,,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,154.12, ,33320,1,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제2종근린생활,25m미만,201.97, ,33030,9,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,570.08, ,102350,3,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제1종근린생활,25m미만,168.89, ,36520,1,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,문화원로,일반상업,제2종근린생활,25m미만,107.25, ,17540,,201909,27, ,2012
대전광역시 유성구 봉명동,집합,6**,온천북로13번길,일반상업,제2종근린생활,25m미만,157.03, ,60000,3,201910,7, ,2014
대전광역시 유성구 봉명동,일반,1***,봉명서로,제2종일반주거,제2종근린생활,25m미만,1300.63,477.10,260493,,201910,17, ,2012
대전광역시 유성구 봉명동,집합,5**,계룡로105번길,일반상업,업무,12m미만,376.1, ,41000,2,201910,28, ,1990
대전광역시 유성구 봉명동,집합,1***,계룡로132번길,일반상업,판매,25m이상,45, ,43000,1,201910,31, ,2015
대전광역시 유성구 봉명동,집합,1***,봉명로,제3종일반주거,제1종근린생활,25m이상,32.2, ,21500,2,201911,1, ,2014
대전광역시 유성구 봉명동,집합,6**,온천북로13번길,일반상업,제2종근린생활,12m미만,65.52, ,94000,1,201911,15, ,2018
대전광역시 유성구 봉명동,집합,5**,도안대로,일반상업,제1종근린생활,25m이상,143.59, ,37000,5,201911,19, ,2012
대전광역시 유성구 봉명동,집합,6**,대학로,일반상업,제2종근린생활,25m이상,47.88, ,66500,,201911,23, ,2017
대전광역시 유성구 봉명동,일반,5**,계룡로141번길,일반상업,제2종근린생활,12m미만,1234.99,942.10,230000,,201911,26, ,1995
대전광역시 유성구 봉명동,집합,1***,계룡로132번길,일반상업,제2종근린생활,25m이상,127.99, ,51500,2,201912,1, ,2015
