연월,시,자치구,행정동,분류,매출액
201905,대전광역시,서구,정림동,소매,818203448
201905,대전광역시,서구,정림동,신변잡화,20745718
201905,대전광역시,서구,정림동,용역서비스,3427329
201905,대전광역시,서구,정림동,유아교육기관,135615526
201905,대전광역시,서구,정림동,유흥,53356686
201905,대전광역시,서구,정림동,음식료품,107257873
201905,대전광역시,서구,정림동,의료기관/제약,304862534
201905,대전광역시,서구,정림동,의류,9139050
201905,대전광역시,서구,정림동,일반음식점,1274462342
201905,대전광역시,서구,정림동,자동차정비/유지,303650284
201905,대전광역시,서구,정림동,주유,1219334188
201905,대전광역시,서구,정림동,직물/침구류,812688
201905,대전광역시,서구,정림동,학원,7942182
201905,대전광역시,서구,정림동,휴게음식점,40034507
201905,대전광역시,서구,변동,건축관련업,33366251
201905,대전광역시,서구,변동,문화/취미,6309417
201905,대전광역시,서구,변동,미용,16838903
201905,대전광역시,서구,변동,소매,820691678
201905,대전광역시,서구,변동,유흥,17125560
201905,대전광역시,서구,변동,음식료품,66402181
201905,대전광역시,서구,변동,의료기관/제약,122855136
201905,대전광역시,서구,변동,의류,1610601
201905,대전광역시,서구,변동,일반음식점,1007822980
201905,대전광역시,서구,변동,자동차정비/유지,340494486
201905,대전광역시,서구,변동,전자제품,73722915
201905,대전광역시,서구,변동,휴게음식점,25289385
201905,대전광역시,서구,용문동,건축관련업,3975125
201905,대전광역시,서구,용문동,레저/스포츠,69336356
201905,대전광역시,서구,용문동,문화/취미,355028827
201905,대전광역시,서구,용문동,미용,802400848
201905,대전광역시,서구,용문동,사무기기,517859070
201905,대전광역시,서구,용문동,소매,2029989172
201905,대전광역시,서구,용문동,숙박,297443945
201905,대전광역시,서구,용문동,신변잡화,1347585
201905,대전광역시,서구,용문동,용역서비스,3974785
201905,대전광역시,서구,용문동,유아교육기관,98177927
201905,대전광역시,서구,용문동,유흥,172445085
201905,대전광역시,서구,용문동,음식료품,531658888
201905,대전광역시,서구,용문동,의료기관/제약,2061895968
201905,대전광역시,서구,용문동,의류,82495398
201905,대전광역시,서구,용문동,일반음식점,2947020690
201905,대전광역시,서구,용문동,자동차정비/유지,423350645
201905,대전광역시,서구,용문동,전자제품,13369463
201905,대전광역시,서구,용문동,학원,80123686
201905,대전광역시,서구,용문동,휴게음식점,780882456
201905,대전광역시,서구,탄방동,건축관련업,41226056
201905,대전광역시,서구,탄방동,기타제조/도매,45762113
201905,대전광역시,서구,탄방동,레저/스포츠,1402632201
201905,대전광역시,서구,탄방동,문화/취미,298850413
201905,대전광역시,서구,탄방동,미용,2254603620
201905,대전광역시,서구,탄방동,사무기기,6261764
201905,대전광역시,서구,탄방동,소매,3756100049
201905,대전광역시,서구,탄방동,숙박,186297728
201905,대전광역시,서구,탄방동,신변잡화,265415896
201905,대전광역시,서구,탄방동,악기,292567815
201905,대전광역시,서구,탄방동,요금,9439112583
201905,대전광역시,서구,탄방동,용역서비스,239748021
201905,대전광역시,서구,탄방동,유아교육기관,215316613
201905,대전광역시,서구,탄방동,유흥,366903032
201905,대전광역시,서구,탄방동,음식료품,322221558
201905,대전광역시,서구,탄방동,의료기관/제약,12888149907
201905,대전광역시,서구,탄방동,의류,1169784533
201905,대전광역시,서구,탄방동,일반음식점,11886440603
201905,대전광역시,서구,탄방동,자동차정비/유지,730656947
201905,대전광역시,서구,탄방동,전자제품,1843325
201905,대전광역시,서구,탄방동,직물/침구류,88984944
201905,대전광역시,서구,탄방동,학원,2519438134
201905,대전광역시,서구,탄방동,휴게음식점,2348004269
201905,대전광역시,서구,둔산1동,레저/스포츠,2156579
201905,대전광역시,서구,둔산1동,문화/취미,271473306
201905,대전광역시,서구,둔산1동,미용,390967606
201905,대전광역시,서구,둔산1동,소매,659329128
201905,대전광역시,서구,둔산1동,숙박,47645703
201905,대전광역시,서구,둔산1동,신변잡화,182577093
201905,대전광역시,서구,둔산1동,요금,9277577
201905,대전광역시,서구,둔산1동,용역서비스,531692651
201905,대전광역시,서구,둔산1동,유아교육기관,11665772
201905,대전광역시,서구,둔산1동,유흥,188979599
201905,대전광역시,서구,둔산1동,음식료품,94545949
201905,대전광역시,서구,둔산1동,의료기관/제약,3595736242
201905,대전광역시,서구,둔산1동,일반음식점,5455420654
201905,대전광역시,서구,둔산1동,자동차정비/유지,25699423
201905,대전광역시,서구,둔산1동,전자상거래,1003397080
201905,대전광역시,서구,둔산1동,학원,3561393878
201905,대전광역시,서구,둔산1동,휴게음식점,1462238557
201905,대전광역시,서구,둔산2동,가구,1458143878
201905,대전광역시,서구,둔산2동,레저/스포츠,616911376
201905,대전광역시,서구,둔산2동,문화/취미,1025242365
201905,대전광역시,서구,둔산2동,미용,4488545384
201905,대전광역시,서구,둔산2동,비영리유통,7781122
201905,대전광역시,서구,둔산2동,소매,4626010994
201905,대전광역시,서구,둔산2동,수리서비스,670925600
201905,대전광역시,서구,둔산2동,숙박,480869263
201905,대전광역시,서구,둔산2동,신변잡화,711625832
201905,대전광역시,서구,둔산2동,용역서비스,194055725
201905,대전광역시,서구,둔산2동,유아교육기관,388528581
201905,대전광역시,서구,둔산2동,유흥,477362867
201905,대전광역시,서구,둔산2동,음식료품,159356295
201905,대전광역시,서구,둔산2동,의료기관/제약,18301904419
201905,대전광역시,서구,둔산2동,의류,2048324160
201905,대전광역시,서구,둔산2동,일반음식점,19431715951
201905,대전광역시,서구,둔산2동,자동차정비/유지,331949260
201905,대전광역시,서구,둔산2동,학습자재,190690235
201905,대전광역시,서구,둔산2동,학원,979700439
201905,대전광역시,서구,둔산2동,회비,5489341
201905,대전광역시,서구,둔산2동,휴게음식점,3761682140
201905,대전광역시,서구,괴정동,문화/취미,1019555
201905,대전광역시,서구,괴정동,미용,219204219
201905,대전광역시,서구,괴정동,소매,1418377854
201905,대전광역시,서구,괴정동,용역서비스,21105517
201905,대전광역시,서구,괴정동,유아교육기관,52337131
201905,대전광역시,서구,괴정동,유흥,133020648
201905,대전광역시,서구,괴정동,의료기관/제약,39230167
201905,대전광역시,서구,괴정동,의류,13727045
201905,대전광역시,서구,괴정동,일반음식점,3190363586
201905,대전광역시,서구,괴정동,자동차정비/유지,261254777
201905,대전광역시,서구,괴정동,주방용품,7580905
201905,대전광역시,서구,괴정동,학원,3324634
201905,대전광역시,서구,괴정동,휴게음식점,219567934
201905,대전광역시,서구,가장동,건축관련업,142132474
201905,대전광역시,서구,가장동,기타제조/도매,23515508
201905,대전광역시,서구,가장동,레저/스포츠,8478556
201905,대전광역시,서구,가장동,문화/취미,71617055
201905,대전광역시,서구,가장동,미용,172321630
201905,대전광역시,서구,가장동,소매,845533545
201905,대전광역시,서구,가장동,신변잡화,29249393
201905,대전광역시,서구,가장동,용역서비스,12948194
201905,대전광역시,서구,가장동,운송기구판매,13631000
201905,대전광역시,서구,가장동,유아교육기관,177924082
201905,대전광역시,서구,가장동,유흥,140380835
201905,대전광역시,서구,가장동,음식료품,539020736
201905,대전광역시,서구,가장동,의료기관/제약,258327924
201905,대전광역시,서구,가장동,의류,88700503
201905,대전광역시,서구,가장동,일반음식점,1861857467
201905,대전광역시,서구,가장동,자동차정비/유지,484089777
201905,대전광역시,서구,가장동,주유,1120773558
201905,대전광역시,서구,가장동,직물/침구류,1595824
201905,대전광역시,서구,가장동,학원,20169448
201905,대전광역시,서구,가장동,휴게음식점,270107251
201905,대전광역시,서구,내동,건축관련업,35780778
201905,대전광역시,서구,내동,문화/취미,14937951
201905,대전광역시,서구,내동,미용,125242733
201905,대전광역시,서구,내동,소매,1031152382
201905,대전광역시,서구,내동,신변잡화,54753771
201905,대전광역시,서구,내동,용역서비스,33062306
201905,대전광역시,서구,내동,유아교육기관,276690100
201905,대전광역시,서구,내동,유흥,3213813
201905,대전광역시,서구,내동,음식료품,144079934
201905,대전광역시,서구,내동,의료기관/제약,965615862
201905,대전광역시,서구,내동,일반음식점,1152789653
201905,대전광역시,서구,내동,자동차정비/유지,302843816
201905,대전광역시,서구,내동,주유,715637114
201905,대전광역시,서구,내동,직물/침구류,23538411
201905,대전광역시,서구,내동,학원,57686098
201905,대전광역시,서구,내동,휴게음식점,308242542
201905,대전광역시,서구,갈마1동,가례서비스,35407355
201905,대전광역시,서구,갈마1동,레저/스포츠,11441914
201905,대전광역시,서구,갈마1동,문화/취미,144127328
201905,대전광역시,서구,갈마1동,미용,329876122
201905,대전광역시,서구,갈마1동,소매,2820786603
201905,대전광역시,서구,갈마1동,신변잡화,23108425
201905,대전광역시,서구,갈마1동,용역서비스,109957476
201905,대전광역시,서구,갈마1동,유아교육기관,233442445
201905,대전광역시,서구,갈마1동,유흥,90638396
201905,대전광역시,서구,갈마1동,음식료품,667108477
201905,대전광역시,서구,갈마1동,의료기관/제약,307651969
201905,대전광역시,서구,갈마1동,의류,6771911
201905,대전광역시,서구,갈마1동,일반음식점,3343110790
201905,대전광역시,서구,갈마1동,자동차정비/유지,615527951
201905,대전광역시,서구,갈마1동,직물/침구류,8865691
201905,대전광역시,서구,갈마1동,학습자재,6649933
201905,대전광역시,서구,갈마1동,학원,4802249
201905,대전광역시,서구,갈마1동,휴게음식점,583327952
201905,대전광역시,서구,갈마2동,건축관련업,314732
201905,대전광역시,서구,갈마2동,레저/스포츠,24496644
201905,대전광역시,서구,갈마2동,문화/취미,129480467
201905,대전광역시,서구,갈마2동,미용,469977318
201905,대전광역시,서구,갈마2동,소매,1760869855
201905,대전광역시,서구,갈마2동,용역서비스,45642426
201905,대전광역시,서구,갈마2동,유아교육기관,60619165
